,County Name,hispanic,his_total,black,black_total,white,white_total,asian,asian_total,State
29259,Kleberg,22528,0.7016756992462468,1277,0.039774496978757866,29322,0.9132872360306484,751,0.023391266429950788,TX
29270,Knox,1108,0.29689174705251875,223,0.0597534833869239,3392,0.9088960342979635,13,0.0034833869239013935,TX
29281,Lamar,3348,0.06717226435536294,6767,0.13576903013522731,40791,0.818406163476586,338,0.006781429316640584,TX
29292,Lamb,7250,0.5169340463458111,641,0.045704099821746884,12916,0.9209269162210338,56,0.0039928698752228165,TX
29303,Lampasas,3516,0.1782871051163734,683,0.0346331321941078,18101,0.9178540641955276,230,0.011662694589523858,TX
29314,La,5883,0.8527322800405855,73,0.010581243658501232,6704,0.9717350340629076,18,0.002609073778808523,TX
29325,Lavaca,3107,0.16135230577482343,1331,0.06912131283755713,17569,0.9123909430826755,68,0.003531366846697133,TX
29336,Lee,3751,0.22582781456953643,1812,0.10909090909090909,14316,0.8618904274533413,77,0.004635761589403974,TX
29347,Leon,2298,0.1369487485101311,1204,0.07175208581644815,15219,0.9069725864123958,93,0.005542312276519666,TX
29358,Liberty,13764,0.18142036168081405,8443,0.1112853904149312,65243,0.8599541308588601,415,0.005470026888806875,TX
29369,Limestone,4517,0.19280348301178077,4176,0.17824824995731603,18599,0.7938791190029025,110,0.004695236469182175,TX
29380,Lipscomb,961,0.29245283018867924,80,0.024345709068776627,3072,0.9348752282410225,19,0.005782105903834449,TX
29391,Live,4067,0.35181660899653977,548,0.04740484429065744,10755,0.9303633217993079,58,0.005017301038062283,TX
29402,Llano,1567,0.08112445640919445,137,0.007092565748602195,18790,0.9727686891696004,77,0.003986332574031891,TX
29413,Loving,19,0.2289156626506024,0,0.0,82,0.9879518072289156,0,0.0,TX
29424,Lubbock,89865,0.3206750000892102,22054,0.07869767375471476,244858,0.8737532873960255,6038,0.02154604852321428,TX
29435,Lynn,2726,0.4618773297187394,138,0.02338190443917316,5558,0.941714672992206,28,0.004744154523890207,TX
29446,McCulloch,2442,0.29614358476837255,162,0.019645888915837982,7877,0.9552510308028135,40,0.004850836769342712,TX
29457,McLennan,56070,0.23755656108597284,35983,0.1524522514277967,189980,0.8049045028555935,3520,0.014913484840781602,TX
29468,McMullen,263,0.3693820224719101,15,0.021067415730337078,679,0.9536516853932584,2,0.0028089887640449437,TX
29479,Madison,2712,0.19759562841530054,2794,0.20357012750455372,10533,0.7674316939890711,86,0.006265938069216758,TX
29490,Marion,402,0.038307604345340196,2301,0.21926815323041737,7841,0.7471888698303792,67,0.006384600724223366,TX
29501,Martin,2094,0.4339896373056995,133,0.027564766839378238,4607,0.9548186528497409,12,0.002487046632124352,TX
29512,Mason,859,0.21357533565390352,60,0.014917951268025857,3908,0.9716558925907509,3,0.0007458975634012929,TX
29523,Matagorda,14144,0.3848602759108596,4338,0.11803760441892737,30745,0.8365758754863813,733,0.019945035509237843,TX
29534,Maverick,52131,0.956163680049889,209,0.003833385301076649,53292,0.9774582271051522,193,0.003539920397644944,TX
29545,Medina,22992,0.4985796378618671,1108,0.0240268892984929,43667,0.9469153203946655,346,0.007502981676244172,TX
29556,Menard,768,0.34239857333927776,59,0.02630405706642889,2129,0.949175211769951,5,0.002229157378510923,TX
29567,Midland,51847,0.37851432743201313,9512,0.06944332907464866,122358,0.8932870961854353,1820,0.013287096185435299,TX
29578,Milam,5791,0.23432062798413855,2503,0.1012786274985838,21578,0.8731083596342154,114,0.004612770089827628,TX
29589,Mills,818,0.16508577194752774,65,0.013118062563067608,4824,0.9735620585267407,7,0.0014127144298688194,TX
29600,Mitchell,3475,0.36940576166684386,1146,0.12182417348782822,7948,0.8449027320080791,59,0.0062719251621133195,TX
29611,Montague,1946,0.09881182085914492,103,0.005230019295216817,19139,0.9718188280694627,65,0.003300497613486341,TX
29622,Montgomery,96004,0.20915083940063353,20266,0.04415077404371942,416527,0.9074306454213125,10092,0.021986065905912188,TX
29633,Moore,11629,0.528831286948613,421,0.019145065939063212,19584,0.8905866302864939,1390,0.06321055025011368,TX
29644,Morris,1048,0.08112710945966868,2952,0.22851834649326522,9576,0.7412912215513238,62,0.004799504567270475,TX
29655,Motley,170,0.13991769547325103,34,0.027983539094650206,1170,0.9629629629629629,1,0.0008230452674897119,TX
29666,Nacogdoches,11472,0.17728326379230414,11939,0.18450007726781023,50377,0.7785040951939423,839,0.012965538556637304,TX
29677,Navarro,11452,0.23952145904793776,6809,0.14241194679160044,39200,0.8198778549318163,315,0.006588304191416381,TX
29688,Newton,459,0.03182416972890522,2879,0.19961173126256673,11236,0.7790334881786036,57,0.003952021077445746,TX
29699,Nolan,5130,0.33665835411471323,734,0.0481690510565691,14091,0.9247276545478409,87,0.005709410683816774,TX
29710,Nueces,207057,0.6081326362781955,14444,0.042422462406015035,312647,0.9182536419172932,6023,0.017689732142857142,TX
29721,Ochiltree,4952,0.4849671922436588,91,0.00891195769268436,9888,0.9683674468710215,31,0.003035941631573793,TX
29732,Oldham,250,0.12171372930866602,94,0.045764362220058426,1910,0.9298928919182083,13,0.006329113924050633,TX
29743,Orange,4868,0.0594165751251068,7057,0.08613450506529964,72488,0.8847552788966191,846,0.01032588795313072,TX
29754,Palo,5049,0.17960301650540694,650,0.023121798520204895,26761,0.9519422310756972,144,0.005122367672168469,TX
29765,Panola,2026,0.0850402955003358,3901,0.16374244459368703,19355,0.8124160510409671,88,0.0036937541974479517,TX
29776,Parker,12564,0.10712549985931465,2067,0.01762403758430463,111765,0.9529514081324659,712,0.006070786047423753,TX
29787,Parmer,6151,0.5968367941005239,158,0.015330875218319426,9883,0.9589559479914613,44,0.004269357655734524,TX
29798,Pecos,10433,0.6715803025426457,618,0.03978113936272932,14550,0.9365947859671709,99,0.006372706791116833,TX
29809,Polk,6015,0.1325035796893931,5324,0.1172816389470206,38345,0.8446965524837537,208,0.004582002423174358,TX
29820,Potter,43027,0.35428914908683695,13018,0.10719167366566211,99647,0.8205045864005401,5014,0.041285838973700244,TX
29831,Presidio,6536,0.8286004056795132,87,0.011029411764705883,7589,0.9620943204868154,72,0.009127789046653144,TX
29842,Rains,875,0.08021635496883021,256,0.02346901356802347,10353,0.9491199119911992,53,0.0048588192152548585,TX
29853,Randall,19998,0.1649891096297274,3124,0.0257738763117946,113443,0.9359365718434427,1766,0.014569995379842915,TX
29864,Reagan,2011,0.5999403341288783,95,0.028341288782816228,3122,0.9313842482100239,21,0.0062649164677804296,TX
29875,Real,802,0.24229607250755286,65,0.019637462235649546,3129,0.9453172205438066,7,0.0021148036253776435,TX
29886,Red,900,0.06993006993006994,2235,0.17365967365967366,10285,0.7991452991452992,38,0.0029526029526029526,TX
29897,Reeves,10232,0.7415567473546891,721,0.05225394984780403,12757,0.9245542832294535,121,0.00876938686766198,TX
29908,Refugio,3496,0.4744198670104492,451,0.06120233410232053,6688,0.9075858325417289,57,0.0077351065273442805,TX
29919,Roberts,77,0.08288482238966631,31,0.03336921420882669,886,0.9537136706135629,1,0.001076426264800861,TX
29930,Robertson,3006,0.1810516171776185,3629,0.2185749563331928,12525,0.7543817382400771,106,0.006384388363548757,TX
29941,Rockwall,12684,0.16055086515701936,4681,0.059250914522233335,70495,0.8923078870422643,1989,0.02517625912940015,TX
29952,Runnels,3352,0.3183285849952517,216,0.020512820512820513,10051,0.9545109211775878,49,0.0046533713200379865,TX
29963,Rusk,7685,0.14393272526361134,9576,0.17934935291143034,42291,0.7920701215515142,256,0.004794636000973911,TX
29974,Sabine,373,0.03436837740716853,776,0.07150096747443103,9827,0.9054639270247857,38,0.0035013360361190455,TX
29985,San,562,0.06366829047241418,1980,0.2243117707035233,6639,0.7521241644952985,33,0.003738529511725388,TX
29996,San,2952,0.11160258591357605,2774,0.10487316169521001,22912,0.8662054364674303,140,0.005292805565006994,TX
30007,San,35228,0.545443284922429,1127,0.017449602080946335,61448,0.9514136190505682,562,0.008701576192983,TX
30018,San,1722,0.27981800454988626,241,0.03916152096197595,5771,0.9377640558986026,14,0.0022749431264218393,TX
30029,Schleicher,1541,0.44116805038648726,50,0.0143143429716576,3386,0.9693673060406527,4,0.001145147437732608,TX
30040,Scurry,6169,0.3639742757684819,850,0.05015045135406219,15641,0.922827305445749,91,0.005369048321434893,TX
30051,Shackelford,334,0.09905100830367734,69,0.020462633451957295,3227,0.9569988137603797,8,0.002372479240806643,TX
30062,Shelby,4203,0.16511490866234532,4525,0.1777646827735219,20429,0.8025535258298959,93,0.003653506187389511,TX
30073,Sherman,1205,0.3971654581410679,56,0.01845748187211602,2901,0.9561634805537245,10,0.0032959789057350032,TX
30084,Smith,36502,0.17339629094778444,38471,0.18274967697803451,164508,0.7814661396974995,2767,0.01314414380177852,TX
30095,Somervell,1614,0.18981535928495824,101,0.011878160649182642,8119,0.9548394684229096,53,0.006233094202046337,TX
30106,Starr,58541,0.9562397909180006,122,0.00199281280627246,60763,0.9925351192420777,116,0.0018948056190787323,TX
30117,Stephens,2002,0.2081946755407654,227,0.02360648918469218,9191,0.9558028286189684,38,0.003951747088186356,TX
30128,Sterling,324,0.28471001757469244,62,0.054481546572934976,993,0.8725834797891037,11,0.009666080843585237,TX
30139,Stonewall,221,0.14674634794156707,39,0.025896414342629483,1417,0.9409030544488712,14,0.009296148738379814,TX
30150,Sutton,2366,0.5799019607843138,75,0.01838235294117647,3897,0.9551470588235295,24,0.0058823529411764705,TX
30161,Swisher,3166,0.400607364292041,604,0.0764266734151588,7067,0.8942173858028597,24,0.0030368214602049855,TX
30172,Tarrant,487928,0.26843773691200434,277267,0.15254079700361675,1395369,0.7676741169130826,87713,0.04825605256874506,TX
30183,Taylor,29341,0.22245557105598351,10318,0.07822830108570389,114922,0.871307696973373,2209,0.016748043913386305,TX
30194,Terrell,478,0.4765702891326022,7,0.006979062811565304,961,0.9581256231306082,4,0.003988035892323031,TX
30205,Terry,6211,0.48998106658251817,629,0.04962133165036289,11747,0.9267118964973178,58,0.0045755758914484065,TX
30216,Throckmorton,152,0.09285277947464875,50,0.030543677458766034,1545,0.9437996334758705,6,0.0036652412950519244,TX
30227,Titus,12912,0.3974145891043398,3247,0.09993844259772237,27876,0.8579870729455217,277,0.008525700215450908,TX
30238,Tom,39662,0.3583516294870752,4811,0.043468047235699636,101397,0.9161358523297103,1222,0.01104093820869361,TX
30249,Travis,346529,0.3361728589084658,92398,0.08963665325968223,837982,0.8129386130852945,61700,0.059856073790800594,TX
30260,Trinity,1153,0.07895097233634621,1362,0.0932621199671323,12942,0.8861955628594905,50,0.003423719528896193,TX
30271,Tyler,1541,0.07087990432822777,2463,0.11328825720987995,18865,0.867715376477623,61,0.0028057587047513916,TX
30282,Upshur,2708,0.06880955405920468,3446,0.08756193622157286,34746,0.8828865455469445,181,0.004599161478846398,TX
30293,Upton,1613,0.4802024412027389,91,0.027091396248883598,3117,0.9279547484370348,14,0.004167907115212861,TX
30304,Uvalde,18334,0.6924500509876497,254,0.009593231861615741,25645,0.9685765003588019,148,0.00558975714771311,TX
30315,Val,39301,0.8017503417042371,778,0.015871396805320386,47144,0.9617495256941186,266,0.005426467288194374,TX
30326,Van,4945,0.09394532363166594,1477,0.028060109808689705,49729,0.9447536903698919,198,0.0037616125539069478,TX
30337,Victoria,38275,0.44056032597435485,5812,0.066898409263565,78273,0.9009530606137341,953,0.010969405373051865,TX
30348,Walker,11515,0.16887878565666936,15493,0.2272200630637237,50473,0.740236122314292,690,0.010119527755371416,TX
30359,Waller,12679,0.2919948413246741,10958,0.25236055455759754,30962,0.7130486849983879,245,0.005642301137672148,TX
30370,Ward,5068,0.47698823529411766,525,0.04941176470588235,9724,0.9152,62,0.005835294117647059,TX
30381,Washington,4710,0.13942336155349003,6045,0.17894144810846013,26811,0.7936475045882423,458,0.013557515836836185,TX
30392,Webb,240848,0.9571437654988236,1347,0.005353055255293444,246463,0.9794580975392637,1603,0.006370413937813951,TX
30403,Wharton,15540,0.3756435978631342,6000,0.1450361381710943,34642,0.8373903164205081,180,0.004351084145132829,TX
30414,Wheeler,1333,0.24653227297947106,131,0.02422785278342889,5104,0.9439615313482522,29,0.005363417791751433,TX
30425,Wichita,22046,0.1674146637809925,14234,0.10809127842958575,109966,0.8350685347609826,2769,0.021027451873789727,TX
30436,Wilbarger,3565,0.26360544217687076,1100,0.0813368825791186,11934,0.8824312333629104,117,0.00865128660159716,TX
30447,Willacy,19295,0.8698102150295272,543,0.024478204030113148,21256,0.958211242843619,159,0.007167650903845287,TX
30458,Williamson,99555,0.23334388074394402,27707,0.06494157906456187,363568,0.8521557735353749,21239,0.049781434213456155,TX
30469,Wilson,16590,0.3847224154723807,747,0.01732294420481425,41265,0.9569361346876304,207,0.004800333936273828,TX
30480,Winkler,3804,0.536076662908681,191,0.026916572717023676,6679,0.9412344983089064,42,0.005918827508455468,TX
30491,Wise,10214,0.17270590622410847,704,0.011903755431933854,56862,0.9614649735378165,267,0.0045146345175090035,TX
30502,Wood,3631,0.08641328922630238,2009,0.04781170422903924,38992,0.9279611604274257,178,0.00423617887146291,TX
30513,Yoakum,4591,0.5837253655435474,110,0.013986013986013986,7505,0.954227590591227,44,0.005594405594405594,TX
30524,Young,3066,0.1652028665337572,265,0.014278786572552401,17801,0.959157282181152,89,0.004795516999838353,TX
30535,Zapata,13086,0.9300639658848614,61,0.00433546552949538,13879,0.9864250177683014,40,0.0028429282160625444,TX
30546,Zavala,10935,0.9327021494370522,114,0.009723643807574206,11432,0.975093824633231,26,0.002217673149095872,TX
30557,Beaver,717,0.10793316272768327,30,0.004516031913292187,6319,0.9512268553364444,73,0.01098901098901099,UT
30568,Box,4182,0.08338151729638121,199,0.0039677001295982455,48030,0.9576313428372046,461,0.009191506330375835,UT
30579,Cache,11358,0.10014371743213099,857,0.0075561864623469146,106897,0.9425130271476058,2193,0.019335725684862057,UT
30590,Carbon,2682,0.12496505451495667,110,0.005125337806355419,20522,0.9562016587456901,150,0.00698909700866648,UT
30601,Daggett,47,0.04421448730009407,17,0.01599247412982126,955,0.8984007525870179,10,0.00940733772342427,UT
30612,Davis,26067,0.08467270412140741,4076,0.013239956343225404,287446,0.9337027701262928,5738,0.018638584273166676,UT
30623,Duchesne,1166,0.06263429308122045,86,0.00461968199398367,17140,0.920713364847443,75,0.004028792436613666,UT
30634,Emery,666,0.060595032299153855,33,0.0030024565553634793,10717,0.975070512237285,32,0.002911473023382768,UT
30645,Garfield,235,0.04524451289949942,30,0.005775895263765884,4934,0.9499422410473624,61,0.011744320369657297,UT
30656,Grand,896,0.0963855421686747,43,0.004625645438898451,8604,0.9255593803786575,78,0.008390705679862307,UT
30667,Iron,3607,0.07788814510904772,272,0.005873461455409199,43521,0.9397754264737638,398,0.008594256100194342,UT
30678,Juab,387,0.037726652368882826,37,0.0036069409241567558,9949,0.969877169038799,27,0.002632092025736011,UT
30689,Kane,273,0.03814980435997764,26,0.0036333147009502517,6919,0.9668809390721074,32,0.004471771939631079,UT
30700,Millard,1601,0.12752907439859806,49,0.0039031384419308587,12053,0.9600924008284212,83,0.0066114385853114545,UT
30711,Morgan,225,0.023661794089809653,14,0.0014722894100326006,9357,0.9840151435482175,35,0.0036807235250815016,UT
30722,Piute,94,0.06021780909673286,10,0.0064061499039077515,1456,0.9327354260089686,9,0.005765534913516977,UT
30733,Rich,89,0.039293598233995586,7,0.0030905077262693157,2179,0.9620309050772627,6,0.0026490066225165563,UT
30744,Salt,177553,0.1717296476482479,18988,0.018365234885048022,925622,0.8952636109525974,35556,0.03438984050836146,UT
30755,San,677,0.045632245888379615,29,0.001954704772175789,6996,0.47155567538420057,41,0.002763548126179563,UT
30766,Sanpete,2652,0.09510148461593632,276,0.009897439575414186,26519,0.9509789858710465,179,0.006418991608692534,UT
30777,Sevier,969,0.0465462580459218,52,0.0024978384090690747,20206,0.9706023633394179,71,0.0034105101354596984,UT
30788,Summit,4234,0.11593329865009173,194,0.0053120122669149256,35167,0.9629254401577175,465,0.012732400536677528,UT
30799,Tooele,6756,0.11537476305138583,444,0.007582355653465854,55656,0.9504585275885035,416,0.007104189080724764,UT
30810,Uintah,2371,0.07310230005549732,132,0.004069803292840846,28847,0.8894061787013627,194,0.00598137756675094,UT
30821,Utah,56525,0.1086916809762157,3351,0.00644362358162404,489752,0.9417420281550393,7377,0.014185201779063126,UT
30832,Wasatch,3204,0.13516135836321452,96,0.004049778527736764,22904,0.9662096604091964,196,0.008268297827462561,UT
30843,Washington,13583,0.09810691147048414,1007,0.007273331359108999,130356,0.9415316610208666,1091,0.007880044203364368,UT
30854,Wayne,108,0.03901734104046243,17,0.006141618497109827,2628,0.9494219653179191,16,0.005780346820809248,UT
30865,Weber,39034,0.1680848132008199,3590,0.015458945519058857,216480,0.9321873331381229,3234,0.013925969306026836,UT
30876,Addison,713,0.01936973648465091,303,0.008231458842705786,35225,0.9569410486280902,519,0.014099429502852485,VT
30887,Bennington,535,0.01442476205883146,295,0.00795384076141174,35884,0.9675105826525385,262,0.007064089083016528,VT
30898,Caledonia,334,0.010704442022947246,179,0.005736811742836997,30171,0.9669572463303634,248,0.007948208448176399,VT
30909,Chittenden,2845,0.018155132254873807,3371,0.021511757761398808,145635,0.9293577103474682,4482,0.02860151239590313,VT
30920,Essex,69,0.01095585900285805,37,0.005874880914576056,6093,0.9674499841219435,47,0.007462686567164179,VT
30931,Franklin,584,0.012216039827636698,223,0.004664686441032506,45863,0.9593565661214074,266,0.00556415512697151,VT
30942,Grand,83,0.011915015790984784,42,0.006029285099052541,6649,0.9544932529428654,55,0.007895492391616422,VT
30953,Lamoille,348,0.014135998050207165,150,0.0060931026078479165,23869,0.9695751076448127,142,0.005768137135429361,VT
30964,Orange,298,0.010301438053097346,130,0.00449391592920354,28151,0.9731402101769911,130,0.00449391592920354,VT
30975,Orleans,294,0.010796518673570564,170,0.0062428849473027065,26404,0.9696302008740039,106,0.0038926223789063933,VT
30986,Rutland,702,0.01140239742715135,343,0.0055712568625540075,59896,0.9728746385992268,355,0.005766169639086509,VT
30997,Washington,1012,0.016986420934253153,439,0.007368615405273848,57477,0.9647514980613324,513,0.008610705473588802,VT
31008,Windham,830,0.01864749494495619,416,0.00934621433385756,42611,0.9573354302403955,440,0.009885419006964727,VT
31019,Windsor,781,0.01378543439121686,318,0.005613019380802767,54679,0.9651392664242595,497,0.008772549158047092,VT
31030,Accomack,2862,0.08619962652852238,9384,0.2826335762905849,22889,0.6893861815553279,192,0.005782784169628336,VA
31041,Albemarle,5417,0.05463439233484619,9829,0.09913262733232477,82021,0.8272415532022188,4679,0.04719112455874937,VA
31052,Alleghany,174,0.010722208528469312,757,0.04664776928765097,15167,0.934619176731575,52,0.0032043381809218636,VA
31063,Amelia,282,0.02215413622436955,2955,0.23214706575536176,9509,0.7470343310550711,45,0.003535234503888758,VA
31074,Amherst,690,0.02134967047247749,6190,0.19152820322410966,25030,0.7744670317769733,166,0.005136297533958353,VA
31085,Appomattox,171,0.011385578267527799,3023,0.2012783807177575,11675,0.7773486916572342,50,0.0033291164524935084,VA
31096,Arlington,31737,0.1515203597874504,18526,0.0884477482251727,162263,0.7746840640322358,20519,0.09796282769255742,VA
31107,Augusta,1550,0.021040343161209753,2975,0.04038388445458001,69298,0.9406798067003312,384,0.005212575338002932,VA
31118,Bath,93,0.01972846839202376,216,0.04582095884599067,4411,0.9357233771743741,27,0.0057276198557488335,VA
31129,Bedford,1133,0.016483596421037316,3996,0.05813632065177857,63101,0.9180330253873572,717,0.010431366843674983,VA
31140,Bland,48,0.007050528789659225,240,0.03525264394829612,6494,0.9538777908343126,32,0.004700352526439483,VA
31151,Botetourt,366,0.011035730438715514,1030,0.03105683702698628,31543,0.9510930197497361,187,0.005638474295190713,VA
31162,Brunswick,271,0.015571133072856815,9984,0.573661227304068,7112,0.40864169156515745,67,0.0038496897264996555,VA
31173,Buchanan,102,0.004247876061969015,643,0.026778277527902714,23213,0.9667249708479094,55,0.0022905214059636848,VA
31184,Buckingham,289,0.01688084112149533,6013,0.35122663551401867,10702,0.6251168224299065,70,0.0040887850467289715,VA
31195,Campbell,980,0.017843812020902752,7848,0.1428961599388212,45520,0.828826860399483,565,0.010287503869193934,VA
31206,Caroline,979,0.0341937061227341,8460,0.2954839160350669,18999,0.6635814327127938,204,0.00712514407460445,VA
31217,Carroll,755,0.025144037033336664,201,0.006693975422120092,29521,0.9831484996836181,64,0.002131415059779532,VA
31228,Charles,135,0.01856690964103975,3549,0.4881034245633338,3002,0.4128730573511209,55,0.007564296520423601,VA
31239,Charlotte,229,0.01822087842138765,3765,0.2995703373647358,8533,0.678946530872056,47,0.0037396562698917887,VA
31250,Chesterfield,22948,0.07236788162799351,71131,0.22431583528328425,225857,0.7122534704921445,10567,0.03332366241777094,VA
31261,Clarke,486,0.034585824081981215,776,0.05522345573583831,12831,0.9131084543125534,134,0.009536009109023627,VA
31272,Craig,44,0.008448540706605223,44,0.008448540706605223,5114,0.9819508448540707,10,0.0019201228878648233,VA
31283,Culpeper,4112,0.08776947705442903,7625,0.16275346851654215,37049,0.7908004268943436,653,0.013938100320170758,VA
31294,Cumberland,187,0.018595863166268895,3292,0.3273667462211615,6472,0.6435958631662689,46,0.004574383452665076,VA
31305,Dickenson,87,0.005472730703906397,80,0.005032396049569101,15713,0.988425489085991,31,0.0019500534692080266,VA
31316,Dinwiddie,689,0.024611537774602607,9277,0.33138060367922845,18096,0.646401143061261,128,0.004572245043757814,VA
31327,Essex,343,0.030715501029820007,4276,0.38291394286737707,6460,0.5784901943225575,99,0.008865407002776037,VA
31338,Fairfax,169614,0.15607553947897526,103754,0.09547243460505382,746227,0.6866637282227721,193892,0.17841568797774635,VA
31349,Fauquier,4167,0.06373216279461022,5450,0.08335500053530734,57343,0.8770322560910329,852,0.013030910175427863,VA
